"","Year","Agent","ADFG_Station","Haul","Month","Day","Latitude","Longitude","Swept_NM2","Depth_m","Bottom_Temp","Surface_Temp","ADFG_tier","female","NOCrab","other","Total","UNK"
"388",1988,"NOAA",133,62,8,21,64.011,-166.1686667,0.012508004,25.6032,4.5,12,"c",NA,NA,NA,399.744035898933,NA
"389",1988,"NOAA",106,63,8,21,63.84666667,-166.1476667,0.013001741,29.2608,5.6,11.9,"t1",NA,NA,NA,1153.69164791085,NA
"390",1988,"NOAA",81,64,8,21,63.68016667,-166.1311667,0.012837162,29.2608,5.4,13.1,"t1",NA,NA,NA,467.393026589522,NA
"391",1988,"NOAA",57,65,8,21,63.51066667,-166.1088333,0.013495478,27.432,5.7,11.3,"O",NA,NA,74.0988944593145,74.0988944593145,NA
"392",1988,"NOAA",39,66,8,21,63.34483333,-166.088,0.013001741,25.6032,6.9,10.3,"O",NA,0,NA,NA,NA
"393",1988,"NOAA",20,67,8,21,63.1785,-166.0903333,0.013330899,23.7744,7.5,10.5,"O",NA,0,NA,NA,NA
"394",1988,"NOAA",21,68,8,22,63.14983333,-166.4366667,0.0129194515,23.7744,7.6,9.9,"O",NA,0,NA,NA,NA
"395",1988,"NOAA",40,69,8,22,63.3175,-166.4633333,0.013330899,25.6032,6.1,9.1,"O",NA,NA,NA,75.0136956254788,NA
"396",1988,"NOAA",58,70,8,22,63.48866667,-166.487,0.012837162,27.432,5.3,8,"O",NA,0,NA,NA,NA
"397",1988,"NOAA",82,71,8,22,63.65666667,-166.5293333,0.0132486095,29.2608,3.9,8.9,"t1",NA,NA,NA,75.4796192007923,NA
"398",1988,"NOAA",107,72,8,22,63.84166667,-166.5463333,0.0135777675,32.9184,4,8.5,"t1",NA,NA,NA,73.6498102504701,NA
"399",1988,"NOAA",134,73,8,22,64.00633333,-166.5701667,0.012508004,32.9184,3.6,10.4,"c",NA,NA,NA,79.9488071797866,NA
"400",1988,"NOAA",161,74,8,22,64.15683333,-166.5516667,0.0129194515,29.2608,4.4,9.6,"c",NA,NA,NA,2167.27467106479,NA
"401",1988,"NOAA",187,75,8,22,64.32433333,-166.5655,0.012672583,29.2608,3.9,10.4,"c",473.463065895879,NA,78.9105109826465,5760.4673017332,NA
"402",1988,"NOAA",206,76,8,22,64.4885,-166.5298333,0.0127548725,29.2608,10.5,12.1,"O",78.4014109117908,NA,78.4014109117908,78.4014109117908,NA
"403",1988,"NOAA",223,78,8,22,64.65766667,-166.9391667,0.013001741,27.432,7,11.8,"O",769.127765273897,NA,NA,NA,NA
"404",1988,"NOAA",207,79,8,23,64.5045,-166.9348333,0.013330899,27.432,3.6,11.7,"O",675.123260629309,NA,150.027391250958,750.136956254788,NA
"405",1988,"NOAA",188,80,8,23,64.34583333,-166.925,0.01316632,31.0896,3.4,9.7,"O",NA,NA,NA,2126.63827098232,NA
"406",1988,"NOAA",189,81,8,23,64.34466667,-167.3183333,0.0130840305,31.0896,2.8,7.7,"ONS",NA,0,NA,NA,NA
"407",1988,"NOAA",163,82,8,23,64.1795,-167.322,0.0135777675,34.7472,2.2,7.6,"ONS",NA,0,NA,NA,NA
"408",1988,"NOAA",162,83,8,23,64.18033333,-166.9168333,0.0130840305,32.9184,2.6,8.6,"O",NA,0,NA,NA,NA
"409",1988,"NOAA",135,84,8,23,64.00783333,-166.9193333,0.013330899,-16.4592,2.7,8.9,"t1",NA,0,NA,NA,NA
"410",1988,"NOAA",108,85,8,23,63.841,-166.9008333,0.012672583,32.9184,2.4,7.1,"O",NA,0,NA,NA,NA
"411",1991,"NOAA",40,211,8,22,63.38766,-166.4832,0.0120965565,27.432,3.6,12.2,"O",NA,NA,NA,82.6681543627726,NA
"412",1991,"NOAA",58,212,8,22,63.5055,-166.4288,0.0117673985,27.432,3.7,11.2,"O",NA,NA,NA,84.980550289004,NA
"413",1991,"NOAA",82,213,8,22,63.63,-166.4828,0.01152053,27.432,3.9,11,"t1",NA,NA,NA,86.8015620809112,NA
"414",1991,"NOAA",107,214,8,22,63.83067,-166.489,0.0119319775,31.0896,3.3,10.6,"t1",NA,NA,NA,167.616809535553,NA
"415",1991,"NOAA",134,215,8,22,63.999,-166.4708,0.011191372,31.0896,4.1,11.5,"c",NA,NA,NA,268.063647602814,NA
"416",1991,"NOAA",161,216,8,22,64.15166,-166.5013,0.012837162,27.432,3.1,11.7,"c",NA,NA,NA,233.696513294761,NA
"417",1991,"NOAA",162,217,8,22,64.19733,-166.7995,0.0134131885,31.0896,3.1,11,"O",NA,NA,NA,223.66046671155,NA
"418",1991,"NOAA",188,218,8,23,64.33701,-166.8218,0.0135777675,29.2608,4.2,11.8,"O",NA,NA,NA,515.548671753291,NA
"419",1991,"NOAA",189,219,8,23,64.4015,-167.2452,0.0116028195,29.2608,2.1,11.2,"ONS",NA,NA,NA,86.1859481654437,NA
"420",1991,"NOAA",207,220,8,23,64.4985,-166.916,0.011685109,27.432,3.6,12,"O",NA,0,NA,NA,NA
"421",1991,"NOAA",206,221,8,23,64.48617,-166.572,0.010862214,27.432,3.5,10.4,"O",NA,NA,NA,92.0622628130876,NA
"422",1991,"NOAA",187,222,8,23,64.31867,-166.5088,0.010862214,27.432,3.6,11,"c",NA,NA,NA,184.124525626175,NA
"423",1991,"NOAA",186,223,8,23,64.3345,-166.1732,0.0063362915,31.0896,3.1,NA,"c",NA,NA,NA,473.463065895879,NA
"424",1991,"NOAA",160,224,8,24,64.15433,-166.1277,0.0117673985,23.7744,4.5,11,"c",NA,NA,NA,254.941650867012,NA
"425",1991,"NOAA",133,225,8,25,64.01867,-166.1167,0.0122611355,25.6032,3.3,10,"c",NA,NA,NA,81.5585147068964,NA
"426",1991,"NOAA",106,226,8,25,63.82634,-166.086,0.011685109,27.432,2.8,10,"t1",NA,NA,NA,513.474029211024,NA
"427",1991,"NOAA",81,227,8,25,63.645,-166.0702,0.0119319775,27.432,3.2,NA,"t1",NA,NA,NA,167.616809535553,NA
"428",1991,"NOAA",57,228,8,25,63.46683,-166.0792,0.010368477,25.6032,3.7,11.5,"O",NA,0,NA,NA,NA
"429",1991,"NOAA",39,229,8,25,63.35167,-166.0505,0.011685109,23.7744,3.1,12.5,"O",NA,NA,NA,256.737014605512,NA
"430",1991,"NOAA",38,230,8,25,63.364,-165.7608,0.0119319775,23.7744,4.9,12.5,"O",NA,0,NA,NA,NA
"431",1991,"NOAA",56,231,8,26,63.5085,-165.7048,0.0130840305,23.7744,4.5,11,"O",NA,NA,NA,152.858096746259,NA
"432",1991,"NOAA",80,232,8,26,63.68534,-165.7052,0.0140715045,23.7744,3.9,11.8,"t1",NA,NA,NA,142.131212764065,NA
"433",1991,"NOAA",105,233,8,26,63.83817,-165.7133,0.011355951,21.9456,4.1,10.5,"t1",NA,NA,NA,88.0595557342578,NA
"434",1991,"NOAA",132,234,8,26,64.02351,-165.7023,0.01316632,20.1168,3.7,10,"c",NA,NA,NA,531.659567745581,NA
"435",1991,"NOAA",159,235,8,26,64.16467,-165.696,0.0132486095,20.1168,3.9,9.8,"c",NA,NA,NA,830.275811208716,NA
"436",1991,"NOAA",185,236,8,26,64.327,-165.6415,0.0144006625,20.1168,4.7,9.2,"c",NA,NA,NA,763.853746312019,NA
"437",1991,"NOAA",204,237,8,26,64.49567,-165.5527,0.0076529235,18.288,8.2,12.4,"O",NA,0,NA,NA,NA
"438",1991,"NOAA",184,238,8,27,64.33533,-165.3743,0.012343425,21.9456,6.8,12,"c",NA,NA,NA,567.10353892862,NA
"439",1991,"NOAA",158,239,8,27,64.1735,-165.371,0.0125902935,18.288,6.7,10.2,"c",NA,NA,79.4262659563893,953.115191476672,NA
"440",1991,"NOAA",131,240,8,27,63.97616,-165.3343,0.0120965565,18.288,6.8,12.5,"c",NA,NA,NA,3720.06694632477,NA
"441",1991,"NOAA",104,241,8,27,63.82767,-165.2987,0.011685109,18.288,7.5,12,"t1",NA,NA,NA,1454.84308276457,NA
"442",1991,"NOAA",79,242,8,28,63.64967,-165.2263,0.0132486095,18.288,5.5,11.9,"t1",NA,0,NA,NA,NA
"443",1991,"NOAA",55,243,8,28,63.50633,-165.302,0.012672583,18.288,5.9,12,"O",NA,0,NA,NA,NA
"444",1991,"NOAA",78,244,8,28,63.6525,-164.9695,0.0124257145,16.4592,8.6,12.2,"t1",NA,NA,NA,80.4782694789905,NA
"445",1991,"NOAA",103,245,8,28,63.83567,-164.953,0.0114382405,16.4592,10.2,12.4,"t1",524.556202503348,NA,NA,NA,NA
"446",1991,"NOAA",130,246,8,28,63.98534,-164.9545,0.013660057,16.4592,8.4,12.8,"c",73.2061366947444,NA,NA,146.412273389489,NA
"447",1991,"NOAA",157,247,8,28,64.171,-164.9215,0.012508004,16.4592,7.1,11.5,"c",239.84642153936,NA,NA,79.9488071797866,NA
"448",1991,"NOAA",183,248,8,28,64.3125,-164.8843,0.0140715045,16.4592,7.4,11.5,"c",NA,0,NA,NA,NA
"449",1991,"NOAA",182,249,8,28,64.40116,-164.6202,0.0140715045,32.9184,6.4,12.2,"c",71.0656063820326,NA,71.0656063820326,213.196819146098,NA
"450",1991,"NOAA",203,250,8,29,64.49966,-164.2122,0.01481211,23.7744,7.1,12.1,"c",67.5123260629309,NA,135.024652125862,NA,NA
"451",1991,"NOAA",181,251,8,29,64.328,-164.1823,0.0060071335,14.6304,NA,NA,"c",NA,0,NA,NA,NA
"452",1991,"NOAA",156,252,8,29,64.17433,-164.5495,0.0120965565,16.4592,NA,11.9,"c",NA,0,NA,NA,NA
"453",1991,"NOAA",155,253,8,29,64.16216,-164.1947,0.013001741,20.1168,10.1,12,"c",76.9127765273897,NA,153.825553054779,NA,NA
"454",1991,"NOAA",154,254,8,29,64.17683,-163.8372,0.012178846,21.9456,9.5,13,"c",5337.12307389386,NA,2052.73964380533,10592.1365620355,NA
"455",1991,"NOAA",180,255,8,29,64.32967,-163.8493,0.012837162,14.6304,9.5,13,"c",NA,NA,NA,77.8988377649203,NA
"456",1991,"NOAA",153,256,8,29,64.17133,-163.4847,0.0120965565,21.9456,8.7,13.5,"c",826.681543627726,NA,NA,1322.69046980436,NA
"457",1991,"NOAA",152,257,8,29,64.168,-163.16,0.010862214,23.7744,9.7,13.1,"c",1565.05846782249,NA,368.249051252351,2485.68109595337,NA
"458",1991,"NOAA",125,258,8,30,64.06816,-163.1502,0.013495478,20.1168,11,12.7,"c",NA,NA,NA,444.593366755887,NA
"459",1991,"NOAA",126,259,8,30,63.9985,-163.4383,0.01481211,18.288,9.7,12.3,"c",NA,0,NA,NA,NA
"460",1991,"NOAA",127,260,8,30,63.99316,-163.7798,0.0132486095,16.4592,11.3,12.8,"c",NA,0,NA,NA,NA
"461",1991,"NOAA",128,261,8,30,63.98817,-164.2678,0.0125902935,16.4592,10.9,12.1,"c",NA,0,NA,NA,NA
"462",1991,"NOAA",129,262,8,30,63.95733,-164.5403,0.0124257145,16.4592,9.9,12.5,"c",NA,0,NA,NA,NA
"463",1991,"NOAA",102,263,8,30,63.84133,-164.6425,0.013495478,16.4592,NA,12.8,"t3",NA,0,NA,NA,NA
"464",1996,"ADFG",184,1,8,7,64.3325,-165.3818333,0.009216424,21.9456,10,NA,"c",NA,0,NA,NA,NA
"465",1996,"ADFG",183,3,8,7,64.33083333,-164.9993333,0.009216424,29.2608,8.7,NA,"c",1193.52147861253,NA,542.509763005695,2712.54881502848,217.003905202278
"466",1996,"ADFG",182,4,8,7,64.332,-164.6376667,0.009545582,14.6304,9.3,NA,"c",NA,0,NA,NA,NA
"467",1996,"ADFG",203,5,8,7,64.47783333,-164.2551667,0.009216424,16.4592,9.1,NA,"c",108.501952601139,NA,NA,NA,NA
"468",1996,"ADFG",202,6,8,7,64.51066667,-163.8125,0.008887266,12.8016,10,NA,"c",112.520543438218,NA,NA,NA,NA
"469",1996,"ADFG",181,7,8,7,64.3415,-164.1821667,0.008558108,10.9728,8.7,NA,"c",NA,0,NA,NA,NA
"470",1996,"ADFG",201,8,8,8,64.49466667,-162.317,0.00987474,10.9728,12.4,NA,"O",NA,0,NA,NA,NA
"471",1996,"ADFG",176,9,8,8,64.35516667,-162.2848333,0.009216424,16.4592,6.5,NA,"c",108.501952601139,NA,NA,NA,NA
"472",1996,"ADFG",150,10,8,8,64.18866667,-162.3271667,0.009216424,16.4592,6.1,NA,"c",217.003905202278,NA,NA,NA,NA
"473",1996,"ADFG",123,11,8,8,64.02183333,-162.2955,0.00987474,14.6304,6.5,NA,"c",202.536978188793,NA,NA,405.073956377586,NA
"474",1996,"ADFG",124,12,8,8,63.99516667,-162.6461667,0.0088214344,16.4592,7.3,NA,"c",NA,NA,NA,340.080746958794,NA
"475",1996,"ADFG",151,13,8,8,64.14333333,-162.6546667,0.0096772452,20.1168,5.9,NA,"c",930.016736581191,NA,NA,103.335192953466,NA
"476",1996,"ADFG",177,14,8,9,64.34633333,-162.6335,0.0091505924,20.1168,7,NA,"O",NA,0,NA,NA,NA
"477",1996,"ADFG",152,15,8,9,64.17616667,-163.0131667,0.0097430768,23.7744,6.7,NA,"c",102.636982190267,NA,NA,NA,NA
"478",1996,"ADFG",125,16,8,9,64.01033333,-163.0631667,0.011191372,16.4592,8.1,NA,"c",NA,NA,NA,357.418196803752,NA
"479",1996,"ADFG",126,17,8,9,63.99683333,-163.433,0.011849688,18.288,8.3,NA,"c",NA,NA,NA,84.3904075786637,NA
"480",1996,"ADFG",153,18,8,9,64.15566667,-163.4478333,0.00987474,18.288,9.4,NA,"c",NA,0,NA,NA,NA
"481",1996,"ADFG",180,19,8,9,64.31566667,-163.7946667,0.011191372,14.6304,10.7,NA,"c",268.063647602814,NA,89.354549200938,178.709098401876,NA
"482",1996,"ADFG",179,20,8,9,64.33733333,-163.4703333,0.010533056,16.4592,9.5,NA,"c",189.878417051993,NA,NA,NA,NA
"483",1996,"ADFG",127,21,8,10,64.00133333,-163.8326667,0.0090189292,16.4592,9.5,NA,"c",110.877907767587,NA,NA,110.877907767587,NA
"484",1996,"ADFG",154,22,8,10,64.152,-163.8055,0.010533056,18.288,8.6,NA,"c",569.63525115598,NA,189.878417051993,284.81762557799,NA
"485",1996,"ADFG",155,23,8,10,64.15233333,-164.1311667,0.009216424,16.4592,9.3,NA,"c",108.501952601139,NA,NA,434.007810404556,NA
"486",1996,"ADFG",128,24,8,10,63.98016667,-164.151,0.008558108,14.6304,10.1,NA,"c",NA,NA,NA,233.696513294761,NA
"487",1996,"ADFG",129,25,8,10,63.98866667,-164.5803333,0.0093480872,16.4592,9.9,NA,"c",NA,0,NA,NA,NA
"488",1996,"ADFG",130,26,8,10,63.99116667,-164.955,0.0094139188,14.6304,10.3,NA,"c",637.35412716753,NA,318.677063583765,637.35412716753,NA
"489",1996,"ADFG",156,27,8,10,64.15616667,-164.6531667,0.012508004,12.8016,9.5,NA,"c",NA,NA,NA,159.897614359573,NA
"490",1996,"ADFG",157,28,8,11,64.1645,-164.9531667,0.0091505924,12.8016,10.1,NA,"c",NA,NA,NA,109.282542188198,NA
"491",1996,"ADFG",158,29,8,11,64.1655,-165.2915,0.009216424,16.4592,9.3,NA,"c",NA,0,NA,NA,NA
"492",1996,"ADFG",131,30,8,11,64.00416667,-165.353,0.0090189292,14.6304,8.8,NA,"c",221.755815535175,NA,NA,110.877907767587,NA
"493",1996,"ADFG",132,31,8,11,63.99016667,-165.6916667,0.0086897712,18.288,8.4,NA,"c",115.07782851636,NA,NA,575.389142581798,NA
"494",1996,"ADFG",159,32,8,11,64.14633333,-165.7121667,0.008558108,18.288,8.6,NA,"c",233.696513294761,NA,NA,116.84825664738,NA
"495",1996,"ADFG",160,33,8,11,64.16883333,-166.0713333,0.0082947816,20.1168,7.9,NA,"c",NA,NA,NA,843.904075786637,NA
"496",1996,"ADFG",133,34,8,11,64.0165,-166.1195,0.007899792,20.1168,7.5,NA,"c",NA,NA,NA,506.342445471982,126.585611367996
"497",1996,"ADFG",134,35,8,11,63.996,-166.4653333,0.0081631184,27.432,7,NA,"c",NA,0,NA,NA,NA
"498",1996,"ADFG",161,36,8,12,64.17866667,-166.4951667,0.0082947816,23.7744,7.1,NA,"c",NA,NA,NA,964.461800899013,NA
"499",1996,"ADFG",187,37,8,12,64.31233333,-166.4875,0.0089530976,25.6032,7.3,NA,"c",NA,NA,NA,670.159119007035,NA
"500",1996,"ADFG",186,38,8,12,64.33333333,-166.162,0.0082947816,21.9456,7.1,NA,"c",241.115450224753,NA,NA,120.557725112377,NA
"501",1996,"ADFG",185,39,8,12,64.33416667,-165.7316667,0.0086239396,20.1168,9,NA,"c",231.912570445183,NA,NA,347.868855667774,NA
"502",1996,"ADFG",206,40,8,13,64.52083333,-166.575,0.001974948,21.9456,7.6,NA,"O",NA,0,NA,NA,NA
"503",1996,"ADFG",135,41,8,14,64.00183333,-166.8708333,0.0093480872,31.0896,5.1,NA,"t1",NA,0,NA,NA,NA
"504",1996,"ADFG",107,42,8,14,63.856,-166.5308333,0.0083606132,29.2608,6.2,NA,"t1",NA,NA,NA,358.825355058885,NA
"505",1996,"ADFG",82,43,8,14,63.6905,-166.457,0.0084264448,25.6032,6.9,NA,"t1",NA,NA,NA,118.674010657496,NA
"506",1996,"ADFG",81,44,8,14,63.65783333,-166.145,0.0082947816,23.7744,7.3,NA,"t1",NA,0,NA,NA,NA
"507",1996,"ADFG",106,45,8,14,63.817,-166.0818333,0.0086897712,23.7744,7.9,NA,"t1",NA,NA,NA,1496.01177071267,NA
"508",1996,"ADFG",80,46,8,15,63.68466667,-165.7361667,0.0079656236,20.1168,8.2,NA,"t1",NA,NA,NA,125.539449290574,NA
"509",1996,"ADFG",79,47,8,15,63.68533333,-165.3796667,0.0086239396,16.4592,9.5,NA,"t1",115.956285222591,NA,NA,NA,NA
"510",1996,"ADFG",78,48,8,15,63.66916667,-164.9993333,0.0086239396,12.8016,10.5,NA,"t1",NA,0,NA,NA,NA
"511",1996,"ADFG",103,49,8,15,63.80016667,-164.945,0.0083606132,14.6304,10.2,NA,"t1",NA,0,NA,NA,NA
"512",1996,"ADFG",104,50,8,15,63.82583333,-165.2866667,0.0086239396,16.4592,9.1,NA,"t1",115.956285222591,NA,NA,NA,NA
"513",1996,"ADFG",105,51,8,15,63.82983333,-165.7271667,0.0092822556,18.288,8.5,NA,"t1",215.464870413609,NA,107.732435206805,323.197305620414,NA
"514",1999,"ADFG",134,1,7,28,64.00183333,-166.5001667,0.00658316,27.432,1.3,NA,"c",NA,0,NA,NA,NA
"515",1999,"ADFG",133,2,7,28,64.00116667,-166.0771667,0.00658316,20.1168,1.9,NA,"c",NA,0,NA,NA,NA
"516",1999,"ADFG",132,3,7,28,64.00233333,-165.0066667,0.00658316,16.4592,5.3,NA,"c",NA,NA,NA,151.902733641595,NA
"517",1999,"ADFG",131,4,7,29,64.00966667,-165.0025,0.00987474,14.6304,5.5,NA,"c",NA,0,NA,NA,NA
"518",1999,"ADFG",130,5,7,29,64.00266667,-164.0093333,0.008558108,16.4592,4.3,NA,"c",NA,NA,NA,584.241283236902,NA
"519",1999,"ADFG",129,6,7,29,64,-164.5928333,0.00658316,16.4592,3.7,NA,"c",NA,NA,NA,1519.02733641595,NA
"520",1999,"ADFG",128,8,7,29,64.0025,-164.214,0.00658316,14.6304,3.4,NA,"c",151.902733641595,NA,NA,455.708200924784,NA
"521",1999,"ADFG",127,9,7,29,64.009,-163.8438333,0.00658316,16.4592,2.9,NA,"c",NA,0,NA,NA,NA
"522",1999,"ADFG",126,10,7,29,64.00233333,-163.4466667,0.00658316,18.288,3.5,NA,"c",151.902733641595,NA,NA,NA,NA
"523",1999,"ADFG",125,11,7,29,64.00416667,-163.0575,0.00658316,16.4592,2.8,NA,"c",NA,NA,NA,455.708200924784,NA
"524",1999,"ADFG",124,12,7,30,64.00533333,-162.6951667,0.00658316,16.4592,2.2,NA,"c",NA,0,NA,NA,NA
"525",1999,"ADFG",123,13,7,30,64.00733333,-162.3263333,0.00658316,14.6304,3.1,NA,"c",NA,0,NA,NA,NA
"526",1999,"ADFG",150,14,7,30,64.17066667,-162.3121667,0.007241476,14.6304,6,NA,"c",NA,NA,NA,690.466971098157,NA
"527",1999,"ADFG",176,15,7,30,64.33666667,-162.2845,0.009216424,14.6304,9.1,NA,"c",NA,0,NA,NA,NA
"528",1999,"ADFG",201,16,7,30,64.49883333,-162.2646667,0.008558108,9.144,NA,NA,"O",NA,0,NA,NA,NA
"529",1999,"ADFG",204,17,7,31,64.50383333,-165.747,0.005924844,14.6304,8.7,NA,"O",NA,0,NA,NA,NA
"530",1999,"ADFG",186,18,7,31,64.33483333,-166.1065,0.005266528,20.1168,5,NA,"c",NA,NA,NA,189.878417051993,NA
"531",1999,"ADFG",187,19,8,1,64.33416667,-166.5133333,0.008558108,23.7744,NA,NA,"c",NA,NA,NA,116.84825664738,NA
"532",1999,"ADFG",161,20,8,1,64.1705,-166.4951667,0.005924844,23.7744,NA,NA,"c",NA,0,NA,NA,NA
"533",1999,"ADFG",160,21,8,1,64.16866667,-166.114,0.00658316,18.288,NA,NA,"c",NA,0,NA,NA,NA
"534",1999,"ADFG",159,22,8,1,64.16666667,-165.7288333,0.007241476,16.4592,5.6,NA,"c",NA,0,NA,NA,NA
"535",1999,"ADFG",185,23,8,1,64.338,-165.749,0.00658316,18.288,6.3,NA,"c",151.902733641595,NA,455.708200924784,607.610934566378,NA
"536",1999,"ADFG",184,24,8,2,64.33883333,-165.3511667,0.007899792,20.1168,5.6,NA,"c",NA,NA,NA,886.099279575969,NA
"537",1999,"ADFG",158,26,8,2,64.16766667,-165.3436667,0.00658316,0,4.3,NA,"c",NA,NA,NA,151.902733641595,NA
"538",1999,"ADFG",157,27,8,2,64.33083333,-164.966,0.007899792,12.8016,6.1,NA,"c",NA,NA,126.585611367996,126.585611367996,NA
"539",1999,"ADFG",183,28,8,2,64.33466667,-164.972,0.005924844,29.2608,6.3,NA,"c",506.342445471982,NA,NA,4219.52037893318,NA
"540",1999,"ADFG",182,31,8,2,64.33716667,-164.5813333,0.00658316,12.8016,8.4,NA,"c",911.416401849568,NA,NA,1519.02733641595,NA
"541",1999,"ADFG",156,33,8,3,64.17766667,-164.5675,0.00658316,12.8016,6.8,NA,"c",455.708200924784,NA,NA,759.513668207973,NA
"542",1999,"ADFG",155,34,8,3,64.174,-164.1903333,0.007899792,14.6304,4.5,NA,"c",NA,NA,NA,506.342445471982,NA
"543",1999,"ADFG",181,35,8,3,64.33466667,-164.1968333,0.00658316,10.9728,8.7,NA,"c",607.610934566378,NA,151.902733641595,NA,NA
"544",1999,"ADFG",203,36,8,3,64.502,-164.1998333,0.007899792,14.6304,10.4,NA,"c",126.585611367996,NA,126.585611367996,NA,NA
"545",1999,"ADFG",202,37,8,3,64.50166667,-163.808,0.007241476,12.8016,11,NA,"c",NA,0,NA,NA,NA
"546",1999,"ADFG",180,38,8,3,64.33633333,-163.8221667,0.007241476,14.6304,7.7,NA,"c",3314.24146127115,NA,2209.4943075141,414.280182658894,552.373576878526
"547",1999,"ADFG",154,39,8,3,64.17,-163.8261667,0.00658316,14.6304,5.4,NA,"c",NA,NA,NA,759.513668207973,NA
"548",1999,"ADFG",179,40,8,4,64.33366667,-163.443,0.005924844,16.4592,8.4,NA,"c",337.561630314655,NA,NA,NA,NA
"549",1999,"ADFG",153,41,8,4,64.16766667,-163.4301667,0.007241476,18.288,7.5,NA,"c",690.466971098157,NA,NA,3038.05467283189,NA
"550",1999,"ADFG",152,44,8,4,64.17333333,-163.0763333,0.005924844,21.9456,3.4,NA,"c",NA,NA,168.780815157327,3375.61630314655,NA
"551",1999,"ADFG",151,46,8,4,64.1715,-162.7046667,0.005266528,18.288,3.1,NA,"c",379.756834103987,NA,NA,1519.02733641595,NA
"552",1999,"ADFG",98,48,8,5,63.834,-163.0775,0.007899792,14.6304,4.6,NA,"t3",253.171222735991,NA,126.585611367996,759.513668207973,NA
"553",1999,"ADFG",97,50,8,5,63.83116667,-162.708,0.007241476,14.6304,4.3,NA,"t3",NA,NA,NA,138.093394219631,NA
"554",1999,"ADFG",99,51,8,5,63.83716667,-163.455,0.008558108,14.6304,5.4,NA,"t3",NA,NA,NA,116.84825664738,NA
"555",1999,"ADFG",100,52,8,5,63.83633333,-163.8371667,0.007241476,14.6304,9.2,NA,"t3",138.093394219631,NA,NA,828.560365317789,NA
"556",1999,"ADFG",101,53,8,5,63.8315,-164.2073333,0.008558108,14.6304,8.6,NA,"t3",NA,0,NA,NA,NA
"557",1999,"ADFG",102,54,8,5,63.8395,-164.544,0.007899792,14.6304,8,NA,"t3",126.585611367996,NA,NA,379.756834103987,NA
"558",1999,"ADFG",103,55,8,6,63.836,-164.9765,0.008558108,14.6304,7.9,NA,"t1",701.089539884283,NA,NA,467.393026589522,NA
"559",1999,"ADFG",104,56,8,6,63.83966667,-165.3471667,0.00658316,14.6304,7.8,NA,"t1",NA,NA,NA,911.416401849568,NA
"560",1999,"ADFG",105,57,8,6,63.83566667,-165.7243333,0.005924844,18.288,7.7,NA,"t1",NA,0,NA,NA,NA
"561",1999,"ADFG",106,58,8,6,63.836,-166.1063333,0.005266528,23.7744,6.2,NA,"t1",NA,NA,NA,569.63525115598,NA
"562",1999,"ADFG",107,59,8,6,63.84583333,-166.463,0.005266528,27.432,5.1,NA,"t1",NA,0,NA,NA,NA
"563",1999,"ADFG",135,60,8,6,64.004,-166.8686667,0.005924844,29.2608,3.2,NA,"t1",NA,0,NA,NA,NA
"564",1999,"ADFG",77,64,8,7,63.67233333,-164.5973333,0.007899792,7.3152,9.8,NA,"O",NA,0,NA,NA,NA
"565",2002,"ADFG",184,1,7,27,64.334,-165.3411667,0.00658316,21.9456,10.06,NA,"c",1063.31913549116,NA,151.902733641595,1670.93007005754,NA
"566",2002,"ADFG",183,3,7,27,64.33483333,-164.9698333,0.00658316,29.2608,9.98,NA,"c",2734.2492055487,NA,303.805467283189,7139.42848115495,NA
"567",2002,"ADFG",182,5,7,27,64.341,-164.6125,0.00658316,14.6304,11.85,NA,"c",NA,NA,NA,151.902733641595,NA
"568",2002,"ADFG",181,6,7,27,64.33633333,-164.1936667,0.00658316,10.9728,12.26,NA,"c",NA,0,NA,NA,NA
"569",2002,"ADFG",203,7,7,27,64.5085,-164.1663333,0.00658316,16.4592,11.08,NA,"c",151.902733641595,NA,NA,NA,NA
"570",2002,"ADFG",202,8,7,28,64.502,-163.7911667,0.00658316,12.8016,11.04,NA,"c",NA,0,NA,NA,NA
"571",2002,"ADFG",180,9,7,28,64.33733333,-163.7945,0.00658316,14.6304,11.01,NA,"c",303.805467283189,NA,151.902733641595,NA,NA
"572",2002,"ADFG",179,10,7,28,64.32933333,-163.4451667,0.00658316,16.4592,10.09,NA,"c",NA,NA,151.902733641595,NA,NA
"573",2002,"ADFG",201,12,7,28,64.494,-162.2638333,0.00658316,10.9728,14.37,NA,"O",NA,0,NA,NA,NA
"574",2002,"ADFG",176,13,7,28,64.335,-162.2861667,0.00658316,14.6304,9.24,NA,"c",NA,0,NA,NA,NA
"575",2002,"ADFG",150,14,7,28,64.17033333,-162.3201667,0.00658316,14.6304,9.16,NA,"c",NA,0,NA,NA,NA
"576",2002,"ADFG",123,15,7,29,64.00183333,-162.3338333,0.00658316,14.6304,6.61,NA,"c",NA,NA,NA,455.708200924784,NA
"577",2002,"ADFG",124,16,7,29,63.99783333,-162.7033333,0.00658316,16.4592,7.63,NA,"c",NA,NA,NA,151.902733641595,NA
"578",2002,"ADFG",151,17,7,29,64.1665,-162.6748333,0.00658316,18.288,8.43,NA,"c",303.805467283189,NA,151.902733641595,NA,NA
"579",2002,"ADFG",152,18,7,29,64.16716667,-163.0525,0.00658316,21.9456,7.39,NA,"c",NA,0,NA,NA,NA
