Haul #,Station,Vessel,Month,Day,Year,Species Code,Subsample weight (kg),Total # in subsample,100% sample catch (kg),# caught,Net fished,,,,
23,154,Pandalus,7,30,2008,71772,0.07,1,,,08/#1New,,,,
23,154,Pandalus,7,30,2008,71882,0.99,7,,,08/#1New,,,,
23,154,Pandalus,7,30,2008,71884,4.8,27,,,08/#1New,,,,
23,154,Pandalus,7,30,2008,80020,9.7,4,,,08/#1New,,,,
23,154,Pandalus,7,30,2008,80200,9.1,17,,,08/#1New,,,,
23,154,Pandalus,7,30,2008,80595,0.015,2,,,08/#1New,,,,
23,154,Pandalus,7,30,2008,81742,18.8,281,,,08/#1New,,,,
23,154,Pandalus,7,30,2008,82510,0.43,6,,,08/#1New,,,,
23,154,Pandalus,7,30,2008,83020,0.01,1,,,08/#1New,,,,
23,154,Pandalus,7,30,2008,95020,0.001,1,,,08/#1New,,,,
23,154,Pandalus,7,30,2008,98082,0.12,6,,,08/#1New,,,,
23,154,Pandalus,7,30,2008,99999,1.11,.,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,10210,2.28,64,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,10220,4.65,2,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,10285,0.14,2,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,20061,0.008,1,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,21313,0.008,1,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,21375,0.17,2,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,21388,0.03,1,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,21735,1.6,42,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,21932,0.02,1,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,23801,0.04,2,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,43000,0.17,2,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,66548,0.072,32,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,66611,0.086,12,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,68781,0.5,2,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,69035,0.13,1,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,69061,0.06,3,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,69322,0.525,3,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,71884,0.64,4,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,80020,10.55,5,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,80200,2.33,4,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,81742,24.35,412,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,82510,1.23,25,,,08/#1New,,,,
24,180,Pandalus,7,30,2008,99999,0.49,.,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,10210,2.19,73,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,10285,0.61,7,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,20001,0.004,1,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,20061,0.06,5,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,21313,0.05,1,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,21375,0.6,10,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,21388,0.07,1,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,21405,0.01,2,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,21735,2.7,54,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,21932,0.025,1,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,22200,0.015,2,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,43000,0.14,2,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,66548,0.32,105,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,66611,0.006,7,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,68781,2.4,16,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,69090,0.13,1,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,71004,0.12,4,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,71884,0.68,3,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,75286,0.08,1,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,80020,2.03,3,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,80200,0.23,1,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,81742,28.15,380,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,82510,0.08,3,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,83020,0.04,1,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,95020,0.001,1,,,08/#1New,,,,
25,202,Pandalus,7,31,2008,99999,0.9,.,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,10210,0.84,15,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,10220,0.14,1,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,10285,0.21,1,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,20061,0.08,4,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,21313,0.13,4,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,21375,0.51,7,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,21388,0.08,1,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,21735,2.74,45,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,22200,0.04,2,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,23055,0.06,1,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,23801,0.3,14,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,24435,0.01,4,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,41201,0.08,7,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,43000,3.9,68,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,66530,0.01,5,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,66548,0.14,49,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,68781,2.28,10,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,69061,0.085,4,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,71001,0.02,7,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,75240,0.02,2,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,80020,0.09,2,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,80200,1.14,6,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,81095,0.08,7,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,81742,17,221,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,82510,0.42,7,,,08/#1New,,,,
26,203,Pandalus,7,31,2008,85200,0.04,2,,,08/#1New,RETOW due to 4+ legal RKC,,,
26,203,Pandalus,7,31,2008,99999,15.2,.,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,10210,3.75,97,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,10211,0.57,13,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,10220,9.55,35,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,10285,0.8,9,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,21110,0.05,1,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,21313,0.21,7,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,21375,0.36,8,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,21735,12.8,380,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,21932,0.05,2,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,23055,0.03,1,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,41201,0.01,1,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,43000,0.02,1,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,66548,0.08,18,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,66611,0.004,1,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,68781,0.87,6,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,69322,0.44,1,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,71511,0.01,4,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,80020,0.3,1,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,80200,0.45,3,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,80540,0.002,1,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,81742,15.2,215,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,91000,0.04,1,,,08/#1New,,,,
27,181,Pandalus,7,31,2008,99999,0.05,.,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,10210,2.07,45,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,10220,0.88,2,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,10285,1.26,8,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,20041,0.03,1,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,20061,0.06,1,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,21375,4.1,2,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,21375,0.055,3,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,21405,0.02,1,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,21725,0.04,2,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,21735,11.35,312,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,23055,0.14,1,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,24185,0.18,2,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,24189,0.04,1,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,40500,0.25,5,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,43000,1.54,32,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,56300,0.002,1,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,66530,0.02,5,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,66548,0.04,20,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,66611,0.05,6,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,68781,2,7,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,69061,0.02,2,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,69120,0.1,3,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,69322,2.45,3,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,71004,0.001,1,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,71772,0.06,1,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,71884,0.98,6,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,80020,1.03,3,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,80200,1.62,5,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,81742,14.8,170,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,82510,0.04,1,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,83020,0.1,2,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,98000,0.47,1,,,08/#1New,,,,
28,128,Pandalus,7,31,2008,99999,1.74,.,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,10210,6.4,126,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,10220,3.8,8,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,10285,1.02,10,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,20041,0.03,3,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,21375,2.1,3,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,21725,0.11,10,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,21735,8.9,141,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,23055,0.02,2,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,24185,0.03,1,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,40500,0.2,2,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,41201,0.06,1,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,43000,3.3,37,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,56300,0.005,2,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,66548,0.009,5,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,68580,0.07,5,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,68781,0.35,2,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,69061,0.44,6,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,69090,0.52,6,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,69322,9.4,30,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,71004,0.04,2,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,71884,0.8,5,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,80020,2.5,6,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,80200,1.7,7,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,81742,30.8,310,,,08/#1New,,,,
29,129,Pandalus,7,31,2008,99999,3.6,.,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,10210,2.34,67,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,10211,4.4,117,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,10220,4,9,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,10285,1.33,30,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,20041,0.04,6,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,20322,1.95,1,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,21313,0.09,7,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,21375,0.16,8,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,21405,0.008,2,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,21725,0.065,4,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,21735,4.68,81,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,21932,0.05,2,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,41201,0.03,2,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,66530,0.01,4,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,66548,0.09,21,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,66611,0.06,3,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,68781,4.25,26,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,69061,0.04,2,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,69090,0.39,2,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,69322,2,5,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,80020,1.5,4,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,80200,0.77,3,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,80540,0.04,3,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,81742,15.1,214,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,82510,0.16,1,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,83020,0.04,1,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,91000,0.07,5,,,08/#1New,,,,
30,156,Pandalus,7,31,2008,99999,1.7,.,,,08/#1New,,,,
51,78,Pandalus,8,6,2008,10120,1.5,1,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,10210,2.6,40,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,10220,26.5,30,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,10285,5.2,19,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,20322,3.05,1,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,21313,0.1,2,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,21375,5.4,7,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,21720,9.4,1,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,21725,0.45,23,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,21735,10.55,135,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,23055,0.45,12,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,40500,0.53,2,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,66548,0.009,3,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,66611,0.33,40,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,68577,0.01,1,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,68580,0.95,35,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,68781,1.03,5,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,69061,0.08,5,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,69322,3.2,7,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,71511,0.04,4,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,80020,1.04,4,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,80200,5.5,33,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,80590,0.15,3,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,80595,0.01,1,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,81095,0.24,17,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,81742,29.4,231,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,82510,0.07,1,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,83020,0.24,2,,,08/#1New,,,,
31,186,Pandalus,8,2,2008,99999,1.3,.,,,08/#1New,,,,
50,79,Pandalus,8,5,2008,10120,7.6,2,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,10210,0.28,2,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,10220,3.5,2,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,10260,0.7,1,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,10285,0.07,1,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,21110,0.33,3,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,21720,13.6,2,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,21725,0.84,46,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,21735,0.75,81,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,40500,0.03,1,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,41201,0.04,3,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,66611,0.06,9,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,68577,0.06,3,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,68580,0.11,7,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,68781,0.15,1,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,69035,0.001,1,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,69061,0.007,1,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,69323,0.9,1,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,71001,0.13,23,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,80020,5.55,13,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,80200,6.8,54,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,80595,0.68,14,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,81095,0.05,2,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,81742,30.4,253,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,83000,0.01,5,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,83020,0.02,1,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,91000,0.13,1,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,98000,0.02,1,,,08/#1New,,,,
32,187,Pandalus,8,2,2008,99999,0.13,.,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,10210,0.73,16,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,10220,6.15,3,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,10260,1.51,3,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,10285,3.3,8,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,21375,1.29,2,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,21720,5.45,1,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,21725,0.04,1,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,21735,2.12,29,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,23801,0.04,2,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,40500,0.03,1,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,41201,0.16,9,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,43000,0.055,1,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,66045,0.003,1,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,66611,0.18,29,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,68577,0.29,10,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,68580,0.006,6,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,69035,0.25,4,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,69061,0.11,6,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,69120,0.36,6,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,71001,0.04,6,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,80020,4.95,11,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,80200,4.45,41,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,80590,0.68,5,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,80595,2.55,163,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,81095,0.06,2,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,81742,24.7,126,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,82510,0.18,3,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,83000,0.08,27,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,83020,0.4,4,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,85170,0.02,2,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,98000,4.03,21,,,08/#1New,,,,
33,161,Pandalus,8,2,2008,99999,0.15,.,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,10210,1.1,4,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,10260,0.56,1,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,10285,0.68,2,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,21375,1.16,1,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,21720,7.55,2,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,21725,0.12,8,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,21735,1.04,10,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,21740,8.15,3,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,24185,0.175,1,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,40500,0.44,2,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,41201,0.02,1,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,43000,0.05,1,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,56311,0.003,1,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,66611,0.203,25,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,68577,0.88,9,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,68580,0.44,30,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,69035,1.2,12,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,69061,0.06,3,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,69086,2.5,41,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,69120,2.2,38,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,71001,0.02,3,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,71004,0.07,1,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,80020,0.18,1,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,80200,2.02,7,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,80590,2.55,25,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,80595,0.62,39,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,81095,0.1,1,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,81742,7.5,28,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,82510,0.75,9,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,82730,0.04,3,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,83000,0.07,22,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,83020,3.55,28,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,85200,0.01,1,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,98000,1.522,2,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,98082,2.38,44,,,08/#1New,,,,
34,135,Pandalus,8,3,2008,99999,1.65,.,,,08/#1New,,,,
49,80,Pandalus,8,5,2008,10120,10.6,3,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,10210,1.5,9,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,10220,1.48,1,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,10260,1.5,2,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,21388,4.5,3,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,21720,6,3,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,21725,0.03,3,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,21735,2.6,25,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,21740,3.5,1,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,24185,0.14,2,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,41201,0.03,1,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,43000,0.05,2,,,08/#1New,,,type 2 (stalked pink),
35,134,Pandalus,8,3,2008,66611,0.07,9,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,68577,0.569,6,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,68580,0.23,16,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,69035,0.34,3,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,69061,0.06,3,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,71001,0.02,2,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,75286,0.07,1,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,80020,2.7,7,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,80200,7.61,19,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,80590,2.4,13,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,80595,1.537,49,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,81095,0.04,1,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,81742,25,100,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,82510,0.25,4,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,83000,0.006,3,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,83020,0.78,6,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,85170,0.003,1,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,98000,5.8,7,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,98082,0.95,21,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,99999,0.7,.,,,08/#1New,,,,
35,134,Pandalus,8,3,2008,2,0.035,12,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,10210,1.7,30,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,10220,4.87,3,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,10285,2.88,12,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,21110,0.33,5,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,21313,0.08,3,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,21375,9.85,8,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,21720,5.95,1,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,21725,1.56,100,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,21735,4.22,78,,,08/#1New,,,,
36,133,Pandalus,8,3,2008,21740,2.7,1,,,08/#1New,,,,
