NOAA_Station,ADFG_Station,Haul ,Haul_rate,Month,Day,Year,Latitude,Longitude,tow_distance_NM,Depth_m,Bottom_Temp,Surface_Temp
,104,46,,7,24,2019,63.83316667,-165.3665,1,16.36776,,
,130,47,,7,24,2019,64,-164.991,1,16.4592,,
,157,48,,7,27,2019,64.16666667,-164.9863333,1,14.72184,,
,156,49,,7,27,2019,64.167,-164.6056667,1,14.35608,,
,155,50,,7,27,2019,64.1665,-164.226,1,17.92224,,
,154,51,,7,27,2019,64.16683333,-163.8455,1,18.19656,,
,153,52,,7,27,2019,64.16733333,-163.4651667,1,17.92224,,
,203,1,,7,31,2020,64.49983333,-164.2176667,1,17.92224,5.5,12.5
,202,2,,7,31,2020,64.50066667,-163.0666667,1,14.44752,6.6,12.5
,180,3,,7,31,2020,64.50016667,-163.5001667,1,14.6304,4.7,13.5
,179,4,,7,31,2020,64.33333333,-163.4578333,1,17.3736,5.9,13.8
,153,5,,8,1,2020,64.15116667,-163.4531667,1,18.288,4.2,13.9
,152,6,,8,1,2020,64.168,-163.0655,1,22.86,3.4,13.1
,151,7,,8,1,2020,64.1795,-162.7098333,1,20.1168,3.5,13.7
,150,8,,8,1,2020,64.18433333,-162.3125,1,15.17904,3,14.4
,176,9,,8,1,2020,64.32883333,-162.2953333,1,16.27632,5.3,14.2
,175,10,,8,2,2020,64.32283333,-161.8483333,1,16.09344,3.4,14.2
,149,11,,8,2,2020,64.16433333,-161.9406667,1,17.3736,2.5,14.2
,148,12,,8,2,2020,64.16266667,-161.5446667,1,16.09344,2.6,14.4
,121,13,,8,2,2020,64.00016667,-161.5898333,1,16.4592,2.6,14.9
,94,14,,8,2,2020,63.84766667,-161.6126667,1,14.26464,3.8,14.9
,95,15,,8,2,2020,63.825,-161.95,1,14.6304,4.2,14.8
,122,16,,8,3,2020,64.0125,-161.9413333,1,16.64208,4,14.7
,123,17,,8,3,2020,63.989,-162.313,1,16.27632,6,14.6
,96,18,,8,3,2020,63.83383333,-162.3575,1,15.17904,6.8,14.8
,97,19,,8,3,2020,63.8345,-162.724,1,15.5448,9,15.1
,124,20,,8,3,2020,63.98633333,-162.7275,1,16.82496,5.6,14.8
,125,21,,8,3,2020,63.99383333,-163.0995,1,16.4592,7.4,14
,98,22,,8,3,2020,63.83283333,-163.1225,1,15.36192,7,14.9
,126,23,,8,4,2020,63.99716667,-163.5266667,1,18.83664,6.6,14.5
,99,24,,8,4,2020,63.83066667,-163.4566667,1,15.5448,10.9,14.7
,100,25,,8,4,2020,63.832,-163.8456667,1,15.17904,11.4,14.8
,101,26,,8,4,2020,63.84016667,-164.8401667,1,15.36192,10.7,15
,102,27,,8,4,2020,63.83416667,-164.5018333,1,14.81328,10.9,11.6
,129,28,,8,4,2020,63.99583333,-164.5866667,1,16.64208,11.1,12.6
,128,29,,8,5,2020,63.98866667,-164.2423333,1,16.09344,11.2,13.6
,127,30,,8,5,2020,64.00833333,-163.8505,1,17.00784,10.6,14
,154,31,,8,5,2020,64.16733333,-163.833,1,18.288,5.1,13.5
,155,32,,8,5,2020,64.16683333,-164.1895,1,17.19072,6,13.3
,181,33,,8,5,2020,64.327,-164.2418333,1,12.8016,9.6,14.3
,182,34,,8,5,2020,64.329,-164.6091667,1,13.716,7.6,14.5
,183,35,,8,6,2020,64.33566667,-164.9615,1,13.89888,8.4,13
,184,36,,8,6,2020,64.33833333,-165.3541667,1,23.04288,8.9,12
,185,37,,8,6,2020,64.335,-165.7236667,1,19.75104,7.6,11.8
,186,38,,8,6,2020,64.33,-166.1008333,1,20.1168,4.3,10.1
,187,39,,8,7,2020,64.325,-166.4143333,1,24.32304,2.7,8.9
,161,40,,8,7,2020,64.15466667,-166.4728333,1,24.87168,2.5,9
,134,41,,8,7,2020,64.004,-166.4601667,1,27.98064,1.3,9.3
,160,42,,8,11,2020,64.17666667,-166.0258333,1,21.0312,3.4,10.2
,159,43,,8,11,2020,64.16466667,-165.7476667,1,18.65376,4.2,12.4
,158,44,,8,11,2020,64.16233333,-165.377,1,16.4592,9.8,13
,157,45,,8,12,2020,64.16183333,-164.9611667,1,14.81328,10.9,13.2
,156,46,,8,12,2020,64.16316667,-164.6016667,1,14.26464,9.2,13.5
,130,47,,8,12,2020,64.00766667,-164.95,1,16.64208,10.6,13.8
,131,48,,8,12,2020,64.002,-165.3611667,1,16.09344,7.3,12.9
,132,49,,8,12,2020,63.99233333,-165.7215,1,18.288,4.5,11.4
,133,50,,8,12,2020,63.99816667,-166.0958333,1,21.76272,4.3,11.2
,106,51,,8,12,2020,63.83966667,-166.1046667,1,25.23744,3.3,11.7
,107,52,,8,13,2020,63.819,-166.4716667,1,29.07792,2.8,9.3
,82,53,,8,13,2020,63.67066667,-166.4561667,1,26.5176,4.6,9.1
,81,54,,8,13,2020,63.67383333,-166.0733333,1,24.87168,3.7,10.8
,80,55,,8,13,2020,63.66316667,-165.7291667,1,21.21408,4.3,12.3
,79,56,,8,13,2020,63.65016667,-165.353,1,16.4592,6.3,12.7
,78,57,,8,13,2020,63.66233333,-164.967,1,13.716,9.7,14.8
,103,58,,8,14,2020,63.837,-164.9811667,1,14.81328,8.3,12.8
,104,59,,8,14,2020,63.8315,-165.3561667,1,16.82496,5.4,12
,105,60,,8,14,2020,63.8355,-165.6818333,1,18.65376,3.8,12.6
,184,1,,7,19,2021,64.3275,-165.3716667,1,,,
,185,2,,7,19,2021,64.33383333,-165.729,1,,,
,159,3,,7,19,2021,64.1695,-165.7306667,1,,,
,160,4,,7,19,2021,64.16083333,-166.1156667,1,,,
,186,5,,7,19,2021,64.33433333,-166.1238333,1,,,
,187,6,,7,20,2021,64.31916667,-166.4703333,1,,,
,161,7,,7,20,2021,64.15183333,-166.4825,1,,,
,134,8,,7,20,2021,64.0025,-166.483,1,,,
,133,9,,7,20,2021,63.99833333,-166.11,1,,,
,158,10,,7,21,2021,64.16516667,-165.3595,1,,,
,157,11,,7,21,2021,64.1665,-164.98,1,,,
,182,12,,7,21,2021,64.33066667,-165.5976667,1,,,
,181,13,,7,22,2021,64.32533333,-164.2341667,1,,,
,155,14,,7,22,2021,64.17333333,-164.2251667,1,,,
,128,15,,7,22,2021,64.003,-164.229,1,,,
,129,16,,7,22,2021,64.0065,-164.6035,1,,,
,156,17,,7,23,2021,64.00083333,-164.5816667,1,,,
,154,18,,7,23,2021,64.1645,-163.8725,1,,,
,153,19,,7,23,2021,64.1645,-163.4708333,1,,,
,152,20,,7,23,2021,64.16616667,-163.0983333,0.5,,,
,151,21,,7,23,2021,64.1645,-164.7403333,1,,,
,150,22,,7,23,2021,64.166,-162.3015,1,,,
,176,23,,7,24,2021,64.32166667,-162.3058333,1,,,
,123,24,,7,24,2021,63.9955,-162.2965,1,,,
,124,25,,7,25,2021,63.993,-162.7415,1,,,
,97,26,,7,24,2021,63.8405,-162.7116667,1,,,
,96,27,,7,24,2021,63.835,-162.352,1,,,
,98,28,,7,25,2021,63.84933333,-163.127,1,,,
,125,29,,7,25,2021,63.98166667,-163.1036667,1,,,
,126,30,,7,25,2021,63.99033333,-163.4851667,1,,,
,127,31,,7,25,2021,63.99533333,-163.8585,1,,,
,132,32,,8,1,2021,63.99166667,-165.7401667,1,,,
,131,33,,8,1,2021,63.99816667,-165.368,1,,,
,130,34,,8,1,2021,63.99733333,-164.9823333,1,,,
,203,35,,8,3,2021,64.49683333,-164.249,1,,,
,202,36,,8,3,2021,64.49833333,-163.8425,1,,,
,180,37,,8,3,2021,64.33183333,-163.8388333,1,,,
,179,38,,8,3,2021,64.3345,-163.469,1,,,
,183,39,,8,3,2021,64.32533333,-164.9435,1,,,
