# NOAA_1976_1991_Crab.csv,,,,,,,,,
#  Data provided by NOAA Kodiak over years,,,,,,,,,
#  The original data may not exist or hidden in NOAA,,,,,,,,,
#,,,,,,,,,
#,,,,,,,,,
#,,,,,,,,,
Year,Haul,NMFS_Station,Sex,Size_mm,Shell,Egg color,Egg condition,Clutch,Sampling Factor
1976,243,j09,2,82,2,2,2,6,1
1976,243,j09,2,82,2,2,2,6,1
1976,243,j09,2,83,2,2,2,6,1
1976,243,j09,2,86,2,2,2,6,1
1976,243,j09,2,87,2,2,2,5,1
1976,243,j09,2,92,2,2,2,5,1
1976,243,j09,2,101,2,2,2,3,1
1976,244,g08,1,0,1,,,,1
1976,244,g08,1,85,2,,,,1
1976,244,g08,1,86,2,,,,1
1976,244,g08,1,93,2,,,,1
1976,244,g08,1,98,2,,,,1
1976,244,g08,1,102,2,,,,1
1976,244,g08,1,103,2,,,,1
1976,244,g08,1,107,3,,,,1
1976,244,g08,1,109,1,,,,1
1976,244,g08,1,110,2,,,,1
1976,244,g08,1,110,2,,,,1
1976,244,g08,1,114,1,,,,1
1976,244,g08,1,114,2,,,,1
1976,244,g08,1,117,2,,,,1
1976,244,g08,1,118,2,,,,1
1976,244,g08,1,125,2,,,,1
1976,244,g08,2,72,2,0,0,0,1
1976,244,g08,2,82,2,4,1,6,1
1976,245,g08,1,99,2,,,,1
1976,245,g08,1,100,2,,,,1
1976,245,g08,1,100,2,,,,1
1976,245,g08,1,106,2,,,,1
1976,245,g08,1,107,2,,,,1
1976,245,g08,1,112,2,,,,1
1976,245,g08,1,112,2,,,,1
1976,245,g08,1,113,1,,,,1
1976,245,g08,1,117,2,,,,1
1976,245,g08,1,123,2,,,,1
1976,246,g08,1,0,1,,,,1
1976,246,g08,1,97,2,,,,1
1976,246,g08,1,97,2,,,,1
1976,246,g08,1,104,2,,,,1
1976,246,g08,1,105,2,,,,1
1976,246,g08,1,107,2,,,,1
1976,246,g08,1,122,2,,,,1
1976,246,g08,2,70,2,4,1,6,1
1976,246,g08,2,73,2,4,1,6,1
1976,246,g08,2,81,2,4,1,6,1
1976,247,g08,1,0,1,,,,1
1976,247,g08,1,84,2,,,,1
1976,247,g08,1,89,2,,,,1
1976,247,g08,1,96,2,,,,1
1976,247,g08,1,97,2,,,,1
1976,247,g08,1,104,2,,,,1
1976,247,g08,1,104,2,,,,1
1976,247,g08,1,105,2,,,,1
1976,247,g08,1,105,2,,,,1
1976,247,g08,1,107,2,,,,1
1976,247,g08,1,107,2,,,,1
1976,247,g08,1,109,1,,,,1
1976,247,g08,1,109,2,,,,1
1976,247,g08,1,113,2,,,,1
1976,247,g08,1,113,2,,,,1
1976,247,g08,1,117,1,,,,1
1976,247,g08,1,122,1,,,,1
1976,247,g08,1,131,3,,,,1
1976,247,g08,2,65,2,0,0,0,1
1976,247,g08,2,69,2,2,2,6,1
1976,247,g08,2,73,2,3,2,6,1
1976,247,g08,2,77,2,3,2,6,1
1976,247,g08,2,81,2,2,2,6,1
1976,248,g08,1,97,2,,,,1
1976,248,g08,1,107,2,,,,1
1976,248,g08,1,109,2,,,,1
1976,248,g08,1,112,3,,,,1
1976,248,g08,1,113,2,,,,1
1976,248,g08,1,125,3,,,,1
1976,248,g08,2,84,2,2,1,6,1
1976,248,g08,2,86,2,0,0,0,1
1976,248,g08,2,88,2,2,2,6,1
1976,249,g08,1,48,2,,,,1
1976,249,g08,1,73,2,,,,1
1976,249,g08,1,78,2,,,,1
1976,249,g08,1,93,1,,,,1
1976,249,g08,1,94,2,,,,1
1976,249,g08,1,95,2,,,,1
1976,249,g08,1,99,2,,,,1
1976,249,g08,1,105,1,,,,1
1976,249,g08,1,105,2,,,,1
1976,249,g08,1,107,1,,,,1
1976,249,g08,1,108,1,,,,1
1976,249,g08,1,110,1,,,,1
1976,249,g08,1,113,3,,,,1
1976,249,g08,1,115,1,,,,1
1976,249,g08,1,116,2,,,,1
1976,249,g08,2,69,2,2,1,5,1
1976,250,g08,1,80,2,,,,1
1976,250,g08,1,93,1,,,,1
1976,250,g08,1,98,2,,,,1
1976,250,g08,1,102,1,,,,1
1976,250,g08,1,102,1,,,,1
1976,250,g08,1,104,1,,,,1
1976,250,g08,1,104,2,,,,1
1976,250,g08,1,108,2,,,,1
1976,250,g08,1,112,1,,,,1
1976,250,g08,2,61,2,0,0,0,1
1976,250,g08,2,82,2,2,1,6,1
1976,250,g08,2,84,2,2,2,6,1
1976,250,g08,2,90,2,2,2,6,1
1976,251,g08,1,67,2,,,,1
1976,251,g08,1,96,2,,,,1
1976,251,g08,1,101,2,,,,1
1976,251,g08,1,107,2,,,,1
1976,251,g08,1,108,1,,,,1
1976,251,g08,2,57,2,0,0,0,1
1976,252,h15,1,99,2,,,,1
1976,252,h15,1,104,2,,,,1
1976,260,b17,1,0,1,,,,1
1976,260,b17,1,109,2,,,,1
1976,261,b17,1,0,1,,,,1
1976,263,b17,1,0,1,,,,1
1976,265,b17,1,116,1,,,,1
1976,267,b16,1,96,2,,,,1
1976,268,b17,1,127,2,,,,1
1979,3,h15,1,122,3,,,,1
1979,4,h17,1,118,3,,,,1
1979,23,g15,1,121,3,,,,1
1979,24,g15,1,134,3,,,,1
1979,24,g15,1,96,3,,,,1
1979,24,g15,1,132,3,,,,1
1979,24,g15,1,130,3,,,,1
1979,25,e15,1,112,3,,,,1
1979,25,e15,1,115,3,,,,1
1979,25,e15,1,133,3,,,,1
1979,25,e15,1,123,3,,,,1
1979,25,e15,1,131,3,,,,1
1979,25,e15,1,119,3,,,,1
1979,25,e15,1,125,3,,,,1
1979,27,e17,1,118,3,,,,1
1979,39,d15,1,132,3,,,,1
1979,45,d14,1,117,3,,,,1
1979,46,e14,1,116,3,,,,1
1979,46,e14,1,118,3,,,,1
1979,46,e14,1,119,3,,,,1
1979,46,e14,1,131,3,,,,1
1979,46,e14,1,134,3,,,,1
1979,46,e14,1,115,3,,,,1
1979,46,e14,1,132,3,,,,1
1979,46,e14,1,111,3,,,,1
1979,46,e14,1,103,3,,,,1
1979,46,e14,1,106,3,,,,1
1979,46,e14,1,113,3,,,,1
1979,47,g14,1,121,3,,,,1
1979,47,g14,1,123,3,,,,1
1979,47,g14,1,97,3,,,,1
1979,47,g14,1,119,3,,,,1
1979,47,g14,1,112,3,,,,1
1979,47,g14,1,124,3,,,,1
1979,47,g14,1,96,3,,,,1
1979,47,g14,1,120,3,,,,1
1979,47,g14,1,122,3,,,,1
1979,47,g14,1,115,3,,,,1
1979,47,g14,1,106,3,,,,1
1979,47,g14,1,117,3,,,,1
1979,48,h14,1,127,3,,,,1
1979,48,h14,1,113,3,,,,1
1979,48,h14,1,111,3,,,,1
1979,48,h14,1,122,3,,,,1
1979,49,j14,1,122,3,,,,1
1979,49,j14,2,82,9,,,,1
1979,49,j14,1,71,3,,,,1
1979,49,j14,1,112,3,,,,1
1979,49,j14,2,65,9,,,,1
1979,49,j14,2,69,9,,,,1
1979,49,j14,1,72,3,,,,1
1979,49,j14,1,124,3,,,,1
1979,49,j14,2,71,9,,,,1
1979,49,j14,1,116,3,,,,1
1979,49,j14,2,73,9,,,,1
1979,49,j14,2,93,9,,,,1
1979,49,j14,1,62,3,,,,1
1979,49,j14,1,119,3,,,,1
1979,49,j14,1,74,3,,,,1
1979,49,j14,2,62,9,,,,1
1979,49,j14,1,120,3,,,,1
1979,49,j14,2,67,9,,,,1
1979,51,i13,1,117,3,,,,1
1979,51,i13,1,121,3,,,,1
1979,51,i13,1,118,3,,,,1
1979,51,i13,2,57,9,,,,1
1979,51,i13,2,59,9,,,,1
1979,51,i13,1,93,3,,,,1
1979,51,i13,1,112,3,,,,1
1979,51,i13,1,124,3,,,,1
1979,51,i13,2,52,9,,,,1
1979,51,i13,2,55,9,,,,1
1979,53,g13,1,112,3,,,,1
1979,54,f14,1,128,3,,,,1
1979,54,f14,1,133,3,,,,1
1979,54,f14,1,126,3,,,,1
1979,54,f14,1,120,3,,,,1
1979,54,f14,1,122,3,,,,1
1979,54,f14,1,107,3,,,,1
1979,54,f14,1,131,3,,,,1
1979,54,f14,1,125,3,,,,1
1979,54,f14,1,116,3,,,,1
1979,54,f14,1,117,3,,,,1
1979,54,f14,1,124,3,,,,1
1979,54,f14,1,127,3,,,,1
1979,57,g12,1,122,3,,,,1
1979,58,h12,1,122,3,,,,1
1979,60,i11,1,122,3,,,,1
1979,60,i11,1,132,3,,,,1
1979,60,i11,2,62,9,,,,1
1979,61,h11,1,16,9,,,,1
1979,61,h11,2,117,3,,,,1
1979,61,h11,1,127,3,,,,1
1979,62,g11,1,115,3,,,,1
1979,62,g11,1,63,3,,,,1
1979,62,g11,1,119,3,,,,1
1979,62,g11,1,127,3,,,,1
1979,62,g11,1,111,3,,,,1
1979,63,f11,1,112,3,,,,1
1979,63,f11,1,116,3,,,,1
1979,69,i09,1,37,2,,,,1
1979,69,i09,1,62,2,,,,1
1979,69,i09,2,30,2,,,0,1
1979,69,i09,2,55,2,,,0,1
1979,70,h09,1,54,2,,,,1
1979,70,h09,1,56,2,,,,1
1979,70,h09,1,57,2,,,,1
1979,70,h09,1,62,2,,,,1
1979,70,h09,1,62,2,,,,1
1979,70,h09,1,114,3,,,,1
1979,70,h09,2,21,2,,,0,1
1979,70,h09,2,33,2,,,0,1
1979,70,h09,2,40,2,,,0,1
1979,70,h09,2,51,2,,,0,1
1979,70,h09,2,65,2,,,1,1
1979,70,h09,2,88,2,2,,6,1
1979,71,g09,1,118,3,,,,1
1979,71,g09,1,120,3,,,,1
1979,71,g09,1,120,4,,,,1
1979,71,g09,1,121,3,,,,1
1979,71,g09,1,121,4,,,,1
1979,71,g09,1,133,2,,,,1
1979,73,f08,2,65,2,,,1,1
1979,73,f08,2,65,2,,,1,1
1979,75,h08,1,69,2,,,,1
1979,75,h08,1,70,2,,,,1
1979,76,i08,1,21,2,,,,1
1979,76,i08,1,24,2,,,,1
1979,77,j08,1,23,2,,,,1
1979,77,j08,2,26,2,,,0,1
1979,80,h07,1,31,2,,,,1
1979,80,h07,1,51,2,,,,1
1979,80,h07,1,62,2,,,,1
1979,80,h07,1,67,2,,,,1
1979,80,h07,1,120,2,,,,1
1979,80,h07,2,16,2,,,0,1
1979,81,g07,1,87,2,,,,1
1979,81,g07,1,115,3,,,,1
1979,84,g06,1,107,1,,,,1
1979,84,g06,1,122,2,,,,1
1979,84,g06,2,52,2,,,0,1
1979,84,g06,2,52,2,,,0,1
1979,84,g06,2,55,1,,,0,1
1979,85,h06,1,34,2,,,,1
1979,87,i04,2,33,2,,,0,1
1979,87,i04,2,91,2,2,,6,1
1979,88,j04,2,92,2,2,,6,1
1979,91,g02,2,33,2,,,0,1
1979,92,f02,2,91,2,2,,3,1
1979,93,f04,1,34,2,,,,1
1979,93,f04,2,101,2,2,,6,1
1979,96,g06,1,100,2,,,,1
1979,96,g06,1,102,2,,,,1
1979,96,g06,1,104,3,,,,1
1979,96,g06,1,105,2,,,,1
1979,96,g06,1,105,2,,,,1
1979,96,g06,1,110,2,,,,1
1979,96,g06,1,111,2,,,,1
1979,96,g06,1,112,2,,,,1
1979,96,g06,1,112,2,,,,1
1979,96,g06,1,113,2,,,,1
1979,96,g06,1,113,2,,,,1
1979,96,g06,1,113,2,,,,1
1979,96,g06,1,114,2,,,,1
1979,96,g06,1,115,2,,,,1
1979,96,g06,1,115,2,,,,1
1979,96,g06,1,116,2,,,,1
1979,96,g06,1,119,3,,,,1
1979,96,g06,1,120,2,,,,1
1979,96,g06,1,120,2,,,,1
1979,96,g06,1,121,2,,,,1
1979,96,g06,1,121,3,,,,1
1979,96,g06,1,123,3,,,,1
1979,96,g06,1,124,2,,,,1
1979,97,g07,1,57,2,,,,1
1979,97,g07,1,60,2,,,,1
1979,97,g07,1,75,2,,,,1
1979,97,g07,2,55,2,,,0,1
1979,98,g09,1,103,2,,,,1
1979,98,g09,1,124,3,,,,1
1979,98,g09,2,56,2,,,0,1
1979,98,g09,2,67,2,,,0,1
1979,100,f11,1,125,3,,,,1
1979,101,g11,1,126,2,,,,1
1979,101,g11,1,130,2,,,,1
1979,103,g12,2,90,2,2,,6,1
1979,106,h13,1,122,2,,,,1
1979,107,g14,1,126,2,,,,1
1979,108,h15,1,83,2,,,,1
1979,108,h15,1,85,3,,,,1
1979,108,h15,1,113,3,,,,1
1979,108,h15,1,114,3,,,,1
1979,108,h15,1,119,3,,,,1
1979,108,h15,1,119,3,,,,1
1979,108,h15,1,125,3,,,,1
1979,108,h15,1,129,3,,,,1
1979,109,f16,1,136,2,,,,1
1979,110,f15,1,71,3,,,,1
1979,110,f15,1,110,3,,,,1
1979,110,f15,1,116,4,,,,1
1979,110,f15,1,117,4,,,,1
1979,110,f15,1,118,4,,,,1
1979,110,f15,1,121,4,,,,1
1979,110,f15,1,123,4,,,,1
1979,110,f15,1,126,4,,,,1
1979,110,f15,1,134,4,,,,1
1979,110,f15,1,138,2,,,,1
1979,110,f15,1,141,3,,,,1
1979,112,f14,1,107,3,,,,1
1979,112,f14,1,110,3,,,,1
1979,112,f14,1,116,3,,,,1
1979,112,f14,1,118,3,,,,1
1979,112,f14,1,120,3,,,,1
1979,112,f14,1,122,4,,,,1
1979,112,f14,1,123,3,,,,1
1979,112,f14,1,124,3,,,,1
1979,112,f14,1,124,4,,,,1
1979,112,f14,1,125,3,,,,1
1979,112,f14,1,125,4,,,,1
1979,112,f14,1,126,4,,,,1
1979,112,f14,1,170,4,,,,1
1979,112,f14,2,77,2,5,,6,1
1979,113,f14,1,103,2,,,,1
1979,113,f14,1,109,4,,,,1
1979,113,f14,1,112,4,,,,1
1979,113,f14,1,114,3,,,,1
1979,113,f14,1,114,3,,,,1
1979,113,f14,1,115,3,,,,1
1979,113,f14,1,115,3,,,,1
1979,113,f14,1,117,3,,,,1
1979,113,f14,1,119,3,,,,1
1979,113,f14,1,119,3,,,,1
1979,113,f14,1,119,4,,,,1
1979,113,f14,1,120,1,,,,1
1979,113,f14,1,120,3,,,,1
1979,113,f14,1,120,3,,,,1
1979,113,f14,1,120,4,,,,1
1979,113,f14,1,121,3,,,,1
1979,113,f14,1,122,3,,,,1
1979,113,f14,1,123,3,,,,1
1979,113,f14,1,125,3,,,,1
1979,113,f14,1,132,3,,,,1
1979,113,f14,1,133,3,,,,1
1979,114,e16,1,116,3,,,,1
1979,114,e16,1,122,3,,,,1
1979,114,e16,1,128,3,,,,1
1979,114,e16,2,80,2,2,,6,1
1979,115,d14,1,98,3,,,,1
1979,115,d14,1,98,3,,,,1
1979,115,d14,1,101,3,,,,1
1979,115,d14,1,104,3,,,,1
1979,115,d14,1,107,3,,,,1
1979,115,d14,1,109,3,,,,1
1979,115,d14,1,111,3,,,,1
1979,115,d14,1,111,3,,,,1
1979,115,d14,1,111,3,,,,1
1979,115,d14,1,115,3,,,,1
1979,115,d14,1,115,3,,,,1
1979,115,d14,1,116,3,,,,1
1979,115,d14,1,116,3,,,,1
1979,115,d14,1,118,3,,,,1
1979,115,d14,1,119,3,,,,1
1979,115,d14,1,120,3,,,,1
1979,115,d14,1,121,3,,,,1
1979,115,d14,1,121,3,,,,1
1979,115,d14,1,123,3,,,,1
1979,115,d14,1,124,3,,,,1
1979,115,d14,1,126,2,,,,1
1979,115,d14,1,127,3,,,,1
1979,115,d14,1,128,3,,,,1
1979,115,d14,1,129,3,,,,1
1979,115,d14,1,131,3,,,,1
1979,115,d14,1,134,3,,,,1
1979,115,d14,1,140,3,,,,1
1979,116,e14,1,100,3,,,,1
1979,116,e14,1,104,3,,,,1
1979,116,e14,1,112,3,,,,1
1979,116,e14,1,113,3,,,,1
1979,116,e14,1,122,3,,,,1
1979,116,e14,1,122,3,,,,1
1979,116,e14,1,130,3,,,,1
1979,117,e13,2,92,2,2,,6,1
1982,21,i14,1,0,1,,,,1
1982,21,i14,1,76,2,,,,1
1982,21,i14,1,77,2,,,,1
1982,21,i14,1,83,0,,,,1
1982,21,i14,1,85,2,,,,1
1982,21,i14,1,86,1,,,,1
1982,21,i14,1,87,1,,,,1
1982,21,i14,1,87,2,,,,1
1982,21,i14,1,87,2,,,,1
1982,21,i14,1,89,1,,,,1
1982,21,i14,1,89,1,,,,1
1982,21,i14,1,90,2,,,,1
1982,21,i14,1,92,2,,,,1
1982,21,i14,1,93,2,,,,1
1982,21,i14,1,96,1,,,,1
1982,21,i14,1,100,1,,,,1
1982,21,i14,1,100,1,,,,1
1982,21,i14,1,103,1,,,,1
1982,21,i14,1,103,1,,,,1
1982,21,i14,1,105,1,,,,1
1982,21,i14,2,66,2,0,0,0,1
1982,21,i14,2,76,1,0,0,0,1
1982,22,i13,1,91,2,,,,1
1982,22,i13,1,91,2,,,,1
1982,22,i13,1,97,0,,,,1
1982,22,i13,1,98,1,,,,1
1982,22,i13,1,99,2,,,,1
1982,22,i13,1,106,1,,,,1
1982,22,i13,1,112,3,,,,1
1982,22,i13,2,97,2,2,1,6,1
1982,23,i12,1,54,2,,,,1
1982,23,i12,1,68,2,,,,1
1982,23,i12,1,82,2,,,,1
1982,23,i12,1,93,2,,,,1
1982,23,i12,1,99,0,,,,1
1982,23,i12,1,105,0,,,,1
1982,23,i12,1,105,1,,,,1
1982,23,i12,1,105,3,,,,1
1982,23,i12,1,114,1,,,,1
1982,23,i12,1,115,1,,,,1
1982,23,i12,1,128,3,,,,1
1982,23,i12,1,130,3,,,,1
1982,23,i12,2,78,2,4,1,6,1
1982,24,i11,1,0,1,,,,1
1982,24,i11,1,0,1,,,,1
1982,24,i11,1,0,1,,,,1
1982,24,i11,1,0,1,,,,1
1982,24,i11,1,0,1,,,,1
1982,24,i11,1,50,2,,,,1
1982,24,i11,1,80,2,,,,1
1982,24,i11,1,84,1,,,,1
1982,24,i11,1,96,1,,,,1
1982,24,i11,1,98,1,,,,1
1982,24,i11,1,100,1,,,,1
1982,24,i11,1,101,1,,,,1
1982,24,i11,1,101,1,,,,1
1982,24,i11,1,102,1,,,,1
1982,24,i11,1,104,1,,,,1
1982,24,i11,1,104,1,,,,1
1982,24,i11,1,106,1,,,,1
1982,24,i11,1,106,1,,,,1
1982,24,i11,1,108,1,,,,1
1982,24,i11,1,108,1,,,,1
1982,24,i11,1,110,1,,,,1
1982,24,i11,1,114,2,,,,1
1982,24,i11,2,73,2,2,1,6,1
1982,24,i11,2,73,2,2,1,4,1
1982,24,i11,2,74,2,2,1,6,1
1982,24,i11,2,74,2,2,1,6,1
1982,24,i11,2,76,2,3,1,6,1
1982,24,i11,2,78,2,3,1,6,1
1982,24,i11,2,78,2,3,1,6,1
1982,24,i11,2,80,2,2,1,6,1
1982,25,i10,2,76,2,2,1,6,1
1982,25,i10,2,81,2,2,1,6,1
1982,25,i10,2,84,2,2,1,6,1
1982,25,i10,2,92,2,2,1,6,1
1982,26,i09,2,84,2,2,1,6,1
1982,27,j09,2,78,2,2,1,6,1
1982,29,i08,1,19,2,,,,1
1982,29,i08,1,32,2,,,,1
1982,29,i08,2,24,2,0,0,0,1
1982,29,i08,2,81,2,2,1,6,1
1982,29,i08,2,84,2,2,1,6,1
1982,30,i07,2,22,2,0,0,0,1
1982,30,i07,2,72,2,2,1,6,1
1982,30,i07,2,83,2,2,1,6,1
1982,30,i07,2,86,2,2,1,4,1
1982,30,i07,2,86,2,2,1,6,1
1982,30,i07,2,91,2,2,1,6,1
1982,31,h07,1,105,3,,,,1
1982,31,h07,2,28,2,0,0,0,1
1982,31,h07,2,113,2,2,1,6,1
1982,32,h06,1,39,2,,,,1
1982,32,h06,1,65,2,,,,1
1982,32,h06,1,73,2,,,,1
1982,32,h06,1,91,1,,,,1
1982,32,h06,1,94,2,,,,1
1982,32,h06,1,115,2,,,,1
1982,32,h06,1,127,3,,,,1
1982,33,h04,1,59,2,,,,1
1982,34,i04,1,46,2,,,,1
1982,34,i04,2,44,2,0,0,0,1
1982,34,i04,2,45,2,0,0,0,1
1982,34,i04,2,47,2,0,0,0,1
1982,36,i02,2,79,2,2,1,6,1
1982,36,i02,2,88,2,3,1,6,1
1982,37,h02,2,95,2,2,1,6,1
1982,38,g02,1,99,0,,,,1
1982,40,f04,2,87,2,2,1,6,1
1982,40,f04,2,91,2,2,1,6,1
1982,42,g06,1,29,2,,,,1
1982,43,f06,1,40,2,,,,1
1982,43,f06,1,51,2,,,,1
1982,43,f06,1,101,1,,,,1
1982,43,f06,2,60,2,0,0,0,1
1982,43,f06,2,78,2,2,1,6,1
1982,43,f06,2,81,2,2,1,6,1
1982,43,f06,2,83,2,2,1,6,1
1982,43,f06,2,88,2,2,1,6,1
1982,43,f06,2,91,2,2,1,6,1
1982,43,f06,2,118,2,2,1,6,1
1982,45,f07,2,77,2,2,1,6,1
1982,46,g07,1,91,2,,,,1
1982,46,g07,1,93,2,,,,1
1982,46,g07,1,94,2,,,,1
1982,46,g07,1,96,1,,,,1
1982,46,g07,1,98,2,,,,1
1982,46,g07,1,104,2,,,,1
1982,46,g07,1,139,2,,,,1
1982,46,g07,2,19,2,0,0,0,1
1982,46,g07,2,42,2,0,0,0,1
1982,47,h08,1,60,1,,,,1
1982,47,h08,1,75,0,,,,1
1982,47,h08,1,94,1,,,,1
1982,47,h08,1,144,3,,,,1
1982,47,h08,2,72,2,2,1,6,1
1982,47,h08,2,91,2,2,1,6,1
1982,48,h09,1,53,2,,,,1
1982,48,h09,1,55,2,,,,1
1982,48,h09,1,55,2,,,,1
1982,48,h09,1,55,2,,,,1
1982,48,h09,1,57,1,,,,1
1982,48,h09,1,57,2,,,,1
1982,48,h09,1,57,2,,,,1
1982,48,h09,1,59,2,,,,1
1982,48,h09,1,59,2,,,,1
1982,48,h09,1,60,1,,,,1
1982,48,h09,1,60,1,,,,1
1982,48,h09,1,60,2,,,,1
1982,48,h09,1,60,2,,,,1
1982,48,h09,1,60,2,,,,1
1982,48,h09,1,60,2,,,,1
1982,48,h09,1,62,2,,,,1
1982,48,h09,1,63,2,,,,1
1982,48,h09,1,63,2,,,,1
1982,48,h09,1,64,2,,,,1
1982,48,h09,1,65,1,,,,1
1982,48,h09,1,65,1,,,,1
1982,48,h09,1,65,1,,,,1
1982,48,h09,1,65,2,,,,1
1982,48,h09,1,66,1,,,,1
1982,48,h09,1,66,2,,,,1
1982,48,h09,1,67,1,,,,1
1982,48,h09,1,67,2,,,,1
1982,48,h09,1,68,2,,,,1
1982,48,h09,1,71,2,,,,1
1982,48,h09,1,71,2,,,,1
1982,48,h09,1,73,1,,,,1
1982,48,h09,1,75,1,,,,1
1982,48,h09,1,86,0,,,,1
1982,48,h09,1,86,0,,,,1
1982,48,h09,1,87,0,,,,1
1982,48,h09,1,87,0,,,,1
1982,48,h09,1,87,1,,,,1
1982,48,h09,1,92,0,,,,1
1982,48,h09,1,94,0,,,,1
1982,48,h09,1,98,0,,,,1
1982,48,h09,1,98,3,,,,1
1982,48,h09,1,102,0,,,,1
1982,48,h09,1,103,0,,,,1
1982,48,h09,1,115,4,,,,1
1982,48,h09,2,49,2,0,0,0,1
1982,48,h09,2,50,2,0,0,0,1
1982,48,h09,2,51,2,0,0,0,1
1982,48,h09,2,54,2,0,0,0,1
1982,48,h09,2,54,2,0,0,0,1
1982,48,h09,2,54,2,0,0,0,1
1982,48,h09,2,55,2,0,0,0,1
1982,48,h09,2,55,2,0,0,0,1
1982,48,h09,2,55,2,0,0,0,1
1982,48,h09,2,55,2,0,0,0,1
1982,48,h09,2,55,2,0,0,0,1
1982,48,h09,2,55,2,0,0,0,1
1982,48,h09,2,56,2,0,0,0,1
1982,48,h09,2,56,2,0,0,0,1
1982,48,h09,2,56,2,0,0,0,1
1982,48,h09,2,57,2,0,0,0,1
1982,48,h09,2,57,2,0,0,0,1
1982,48,h09,2,58,2,0,0,0,1
1982,48,h09,2,58,2,0,0,0,1
1982,48,h09,2,58,2,0,0,0,1
1982,48,h09,2,58,2,0,0,0,1
1982,48,h09,2,58,2,0,0,0,1
1982,48,h09,2,59,2,0,0,0,1
1982,48,h09,2,60,2,0,0,0,1
1982,48,h09,2,60,2,0,0,0,1
1982,48,h09,2,60,2,0,0,0,1
1982,48,h09,2,60,2,0,0,0,1
1982,48,h09,2,60,2,0,0,0,1
1982,48,h09,2,62,2,0,0,0,1
1982,48,h09,2,62,2,0,0,0,1
1982,48,h09,2,63,2,0,0,0,1
1982,48,h09,2,65,2,0,0,0,1
1982,48,h09,2,65,2,0,0,0,1
1982,48,h09,2,66,2,0,0,0,1
1982,48,h09,2,66,2,0,0,0,1
1982,48,h09,2,66,2,0,0,0,1
1982,48,h09,2,68,2,0,0,0,1
1982,48,h09,2,69,2,0,0,0,1
1982,48,h09,2,71,2,0,0,0,1
1982,48,h09,2,72,2,2,1,6,1
1982,48,h09,2,84,2,2,1,6,1
1982,49,h10,1,91,3,,,,1
1982,49,h10,1,105,3,,,,1
1982,50,h11,1,92,2,,,,1
1982,50,h11,1,98,1,,,,1
1982,50,h11,1,101,1,,,,1
1982,50,h11,1,101,2,,,,1
1982,50,h11,1,101,2,,,,1
1982,50,h11,1,102,3,,,,1
1982,50,h11,1,105,2,,,,1
1982,50,h11,2,78,2,2,1,4,1
1982,51,h12,1,56,2,,,,1
1982,51,h12,1,56,2,,,,1
1982,51,h12,1,76,2,,,,1
1982,51,h12,1,109,2,,,,1
1982,51,h12,1,111,1,,,,1
1982,51,h12,1,119,1,,,,1
1982,51,h12,2,64,2,0,0,0,1
1982,51,h12,2,71,2,2,1,6,1
1982,51,h12,2,77,2,2,1,6,1
1982,51,h12,2,77,2,2,1,6,1
1982,51,h12,2,80,2,2,1,6,1
1982,51,h12,2,84,2,2,1,6,1
1982,51,h12,2,88,2,2,1,6,1
1982,51,h12,2,93,2,2,1,6,1
1982,52,h13,1,63,2,,,,1
1982,52,h13,1,92,2,,,,1
1982,52,h13,1,102,2,,,,1
1982,52,h13,1,103,2,,,,1
1982,52,h13,2,58,2,0,0,0,1
1982,52,h13,2,60,2,0,0,0,1
1982,52,h13,2,62,2,0,0,0,1
1982,52,h13,2,70,2,2,1,6,1
1982,52,h13,2,72,2,2,1,6,1
1982,52,h13,2,75,2,2,1,6,1
1982,52,h13,2,78,2,2,1,6,1
1982,52,h13,2,80,2,2,1,6,1
1982,52,h13,2,81,2,2,1,6,1
1982,52,h13,2,83,2,2,1,6,1
1982,52,h13,2,91,2,2,1,6,1
1982,53,h14,1,0,0,,,,1
1982,53,h14,1,0,1,,,,1
1982,53,h14,1,84,3,,,,1
1982,53,h14,1,85,1,,,,1
1982,53,h14,1,88,1,,,,1
1982,53,h14,1,88,2,,,,1
1982,53,h14,1,89,1,,,,1
1982,53,h14,1,90,0,,,,1
1982,53,h14,1,90,2,,,,1
1982,53,h14,1,91,1,,,,1
1982,53,h14,1,91,2,,,,1
1982,53,h14,1,92,1,,,,1
1982,53,h14,1,92,2,,,,1
1982,53,h14,1,93,1,,,,1
1982,53,h14,1,93,1,,,,1
1982,53,h14,1,93,1,,,,1
1982,53,h14,1,94,1,,,,1
1982,53,h14,1,95,2,,,,1
1982,53,h14,1,95,2,,,,1
1982,53,h14,1,95,2,,,,1
1982,53,h14,1,96,1,,,,1
1982,53,h14,1,96,1,,,,1
1982,53,h14,1,96,2,,,,1
1982,53,h14,1,98,1,,,,1
1982,53,h14,1,98,2,,,,1
1982,53,h14,1,101,0,,,,1
1982,53,h14,1,101,1,,,,1
1982,53,h14,1,101,2,,,,1
1982,53,h14,1,102,1,,,,1
1982,53,h14,1,103,0,,,,1
1982,53,h14,1,103,1,,,,1
1982,53,h14,1,103,2,,,,1
1982,53,h14,1,103,2,,,,1
1982,53,h14,1,104,1,,,,1
1982,53,h14,1,105,1,,,,1
1982,53,h14,1,106,1,,,,1
1982,53,h14,1,106,1,,,,1
1982,53,h14,1,107,2,,,,1
1982,53,h14,1,109,1,,,,1
